nut_stroke_mm,jaw_closing_angle_deg,dphi_ds_rad_per_mm,dphi_ds_deg_per_mm,d2phi_ds2_rad_per_mm2,d2phi_ds2_deg_per_mm2,jaw_omega_rad_per_s,jaw_omega_deg_per_s,jaw_alpha_rad_per_s2,jaw_alpha_deg_per_s2,joint3_x_mm,joint3_y_mm
12.384000,28.687316,0.066830238,3.829091,0.009202890,0.527287,0.066830238,3.829091,0.009202890,0.527287,-44.019861,32.326127
12.400000,28.748649,0.066977834,3.837547,0.009246803,0.529803,0.066977834,3.837547,0.009246803,0.529803,-44.002491,32.343324
12.416000,28.810118,0.067126135,3.846044,0.009291028,0.532337,0.067126135,3.846044,0.009291028,0.532337,-43.985047,32.360575
12.432000,28.871723,0.067275147,3.854582,0.009335568,0.534889,0.067275147,3.854582,0.009335568,0.534889,-43.967528,32.377881
12.448000,28.933465,0.067424873,3.863161,0.009380426,0.537459,0.067424873,3.863161,0.009380426,0.537459,-43.949935,32.395242
12.464000,28.995344,0.067575320,3.871781,0.009425605,0.540047,0.067575320,3.871781,0.009425605,0.540047,-43.932266,32.412658
12.480000,29.057362,0.067726493,3.880442,0.009471110,0.542655,0.067726493,3.880442,0.009471110,0.542655,-43.914522,32.430130
12.496000,29.119518,0.067878396,3.889146,0.009516942,0.545281,0.067878396,3.889146,0.009516942,0.545281,-43.896701,32.447657
12.512000,29.181814,0.068031035,3.897891,0.009563105,0.547926,0.068031035,3.897891,0.009563105,0.547926,-43.878804,32.465241
12.528000,29.244251,0.068184415,3.906679,0.009609602,0.550590,0.068184415,3.906679,0.009609602,0.550590,-43.860830,32.482880
12.544000,29.306828,0.068338542,3.915510,0.009656437,0.553273,0.068338542,3.915510,0.009656437,0.553273,-43.842779,32.500576
12.560000,29.369547,0.068493421,3.924384,0.009703613,0.555976,0.068493421,3.924384,0.009703613,0.555976,-43.824650,32.518328
12.576000,29.432408,0.068649058,3.933301,0.009751134,0.558699,0.068649058,3.933301,0.009751134,0.558699,-43.806443,32.536137
12.592000,29.495413,0.068805458,3.942262,0.009799002,0.561441,0.068805458,3.942262,0.009799002,0.561441,-43.788157,32.554003
12.608000,29.558561,0.068962626,3.951267,0.009847222,0.564204,0.068962626,3.951267,0.009847222,0.564204,-43.769792,32.571926
12.624000,29.621853,0.069120569,3.960317,0.009895797,0.566987,0.069120569,3.960317,0.009895797,0.566987,-43.751347,32.589906
12.640000,29.685291,0.069279291,3.969411,0.009944730,0.569791,0.069279291,3.969411,0.009944730,0.569791,-43.732823,32.607943
12.656000,29.748874,0.069438800,3.978550,0.009994026,0.572616,0.069438800,3.978550,0.009994026,0.572616,-43.714218,32.626038
12.672000,29.812604,0.069599100,3.987735,0.010043688,0.575461,0.069599100,3.987735,0.010043688,0.575461,-43.695532,32.644191
12.688000,29.876482,0.069760198,3.996965,0.010093719,0.578327,0.069760198,3.996965,0.010093719,0.578327,-43.676765,32.662402
12.704000,29.940507,0.069922099,4.006241,0.010144124,0.581215,0.069922099,4.006241,0.010144124,0.581215,-43.657917,32.680672
12.720000,30.004681,0.070084810,4.015564,0.010194906,0.584125,0.070084810,4.015564,0.010194906,0.584125,-43.638986,32.699000
12.736000,30.069005,0.070248336,4.024933,0.010246069,0.587057,0.070248336,4.024933,0.010246069,0.587057,-43.619972,32.717386
12.752000,30.133479,0.070412684,4.034350,0.010297618,0.590010,0.070412684,4.034350,0.010297618,0.590010,-43.600875,32.735832
12.768000,30.198104,0.070577860,4.043814,0.010349556,0.592986,0.070577860,4.043814,0.010349556,0.592986,-43.581695,32.754336
12.784000,30.262881,0.070743870,4.053325,0.010401887,0.595984,0.070743870,4.053325,0.010401887,0.595984,-43.562431,32.772900
12.800000,30.327811,0.070910720,4.062885,0.010454615,0.599005,0.070910720,4.062885,0.010454615,0.599005,-43.543081,32.791523
12.816000,30.392894,0.071078418,4.072493,0.010507745,0.602049,0.071078418,4.072493,0.010507745,0.602049,-43.523647,32.810207
12.832000,30.458131,0.071246968,4.082151,0.010561281,0.605117,0.071246968,4.082151,0.010561281,0.605117,-43.504128,32.828950
12.848000,30.523523,0.071416379,4.091857,0.010615226,0.608208,0.071416379,4.091857,0.010615226,0.608208,-43.484522,32.847753
12.864000,30.589070,0.071586655,4.101613,0.010669586,0.611322,0.071586655,4.101613,0.010669586,0.611322,-43.464830,32.866617
12.880000,30.654774,0.071757805,4.111419,0.010724365,0.614461,0.071757805,4.111419,0.010724365,0.614461,-43.445050,32.885541
12.896000,30.720636,0.071929835,4.121276,0.010779567,0.617624,0.071929835,4.121276,0.010779567,0.617624,-43.425184,32.904526
12.912000,30.786655,0.072102752,4.131183,0.010835197,0.620811,0.072102752,4.131183,0.010835197,0.620811,-43.405229,32.923572
12.928000,30.852833,0.072276561,4.141142,0.010891259,0.624023,0.072276561,4.141142,0.010891259,0.624023,-43.385185,32.942680
12.944000,30.919172,0.072451272,4.151152,0.010947758,0.627260,0.072451272,4.151152,0.010947758,0.627260,-43.365053,32.961848
12.960000,30.985670,0.072626890,4.161214,0.011004699,0.630523,0.072626890,4.161214,0.011004699,0.630523,-43.344831,32.981079
12.976000,31.052330,0.072803422,4.171329,0.011062086,0.633811,0.072803422,4.171329,0.011062086,0.633811,-43.324519,33.000372
12.992000,31.119153,0.072980876,4.181496,0.011119925,0.637125,0.072980876,4.181496,0.011119925,0.637125,-43.304116,33.019726
13.008000,31.186138,0.073159260,4.191717,0.011178219,0.640465,0.073159260,4.191717,0.011178219,0.640465,-43.283622,33.039143
13.024000,31.253288,0.073338580,4.201991,0.011236975,0.643831,0.073338580,4.201991,0.011236975,0.643831,-43.263036,33.058623
13.040000,31.320602,0.073518843,4.212319,0.011296197,0.647224,0.073518843,4.212319,0.011296197,0.647224,-43.242358,33.078166
13.056000,31.388082,0.073700058,4.222702,0.011355891,0.650645,0.073700058,4.222702,0.011355891,0.650645,-43.221588,33.097771
13.072000,31.455728,0.073882232,4.233140,0.011416061,0.654092,0.073882232,4.233140,0.011416061,0.654092,-43.200724,33.117440
13.088000,31.523542,0.074065372,4.243633,0.011476713,0.657567,0.074065372,4.243633,0.011476713,0.657567,-43.179766,33.137173
13.104000,31.591525,0.074249486,4.254182,0.011537852,0.661070,0.074249486,4.254182,0.011537852,0.661070,-43.158713,33.156969
13.120000,31.659676,0.074434583,4.264787,0.011599484,0.664601,0.074434583,4.264787,0.011599484,0.664601,-43.137566,33.176829
13.136000,31.727998,0.074620670,4.275449,0.011661613,0.668161,0.074620670,4.275449,0.011661613,0.668161,-43.116323,33.196754
13.152000,31.796491,0.074807755,4.286169,0.011724247,0.671750,0.074807755,4.286169,0.011724247,0.671750,-43.094983,33.216743
13.168000,31.865155,0.074995846,4.296945,0.011787390,0.675368,0.074995846,4.296945,0.011787390,0.675368,-43.073548,33.236797
13.184000,31.933993,0.075184951,4.307780,0.011851048,0.679015,0.075184951,4.307780,0.011851048,0.679015,-43.052014,33.256915
13.200000,32.003004,0.075375079,4.318674,0.011915226,0.682692,0.075375079,4.318674,0.011915226,0.682692,-43.030383,33.277099
13.216000,32.072190,0.075566238,4.329627,0.011979932,0.686400,0.075566238,4.329627,0.011979932,0.686400,-43.008653,33.297349
13.232000,32.141552,0.075758437,4.340639,0.012045170,0.690137,0.075758437,4.340639,0.012045170,0.690137,-42.986825,33.317664
13.248000,32.211091,0.075951684,4.351711,0.012110948,0.693906,0.075951684,4.351711,0.012110948,0.693906,-42.964896,33.338045
13.264000,32.280807,0.076145987,4.362844,0.012177270,0.697706,0.076145987,4.362844,0.012177270,0.697706,-42.942867,33.358492
13.280000,32.350702,0.076341356,4.374038,0.012244144,0.701538,0.076341356,4.374038,0.012244144,0.701538,-42.920737,33.379005
13.296000,32.420776,0.076537800,4.385293,0.012311575,0.705401,0.076537800,4.385293,0.012311575,0.705401,-42.898506,33.399586
13.312000,32.491031,0.076735327,4.396610,0.012379571,0.709297,0.076735327,4.396610,0.012379571,0.709297,-42.876172,33.420233
13.328000,32.561468,0.076933946,4.407990,0.012448137,0.713226,0.076933946,4.407990,0.012448137,0.713226,-42.853736,33.440948
13.344000,32.632087,0.077133667,4.419434,0.012517280,0.717187,0.077133667,4.419434,0.012517280,0.717187,-42.831196,33.461729
13.360000,32.702890,0.077334499,4.430940,0.012587008,0.721182,0.077334499,4.430940,0.012587008,0.721182,-42.808552,33.482579
13.376000,32.773877,0.077536452,4.442511,0.012657327,0.725211,0.077536452,4.442511,0.012657327,0.725211,-42.785804,33.503497
13.392000,32.845050,0.077739534,4.454147,0.012728243,0.729275,0.077739534,4.454147,0.012728243,0.729275,-42.762950,33.524483
13.408000,32.916410,0.077943755,4.465848,0.012799765,0.733373,0.077943755,4.465848,0.012799765,0.733373,-42.739990,33.545537
13.424000,32.987957,0.078149126,4.477615,0.012871899,0.737505,0.078149126,4.477615,0.012871899,0.737505,-42.716923,33.566660
13.440000,33.059693,0.078355656,4.489448,0.012944652,0.741674,0.078355656,4.489448,0.012944652,0.741674,-42.693748,33.587852
13.456000,33.131620,0.078563355,4.501349,0.013018032,0.745878,0.078563355,4.501349,0.013018032,0.745878,-42.670466,33.609113
13.472000,33.203737,0.078772233,4.513316,0.013092046,0.750119,0.078772233,4.513316,0.013092046,0.750119,-42.647075,33.630444
13.488000,33.276046,0.078982301,4.525352,0.013166703,0.754397,0.078982301,4.525352,0.013166703,0.754397,-42.623575,33.651845
13.504000,33.348548,0.079193568,4.537457,0.013242009,0.758711,0.079193568,4.537457,0.013242009,0.758711,-42.599964,33.673316
13.520000,33.421244,0.079406045,4.549631,0.013317973,0.763064,0.079406045,4.549631,0.013317973,0.763064,-42.576243,33.694857
13.536000,33.494136,0.079619743,4.561875,0.013394602,0.767454,0.079619743,4.561875,0.013394602,0.767454,-42.552410,33.716469
13.552000,33.567224,0.079834672,4.574190,0.013471905,0.771883,0.079834672,4.574190,0.013471905,0.771883,-42.528464,33.738151
13.568000,33.640510,0.080050844,4.586575,0.013549890,0.776352,0.080050844,4.586575,0.013549890,0.776352,-42.504406,33.759905
13.584000,33.713995,0.080268269,4.599033,0.013628565,0.780859,0.080268269,4.599033,0.013628565,0.780859,-42.480234,33.781731
13.600000,33.787679,0.080486958,4.611563,0.013707939,0.785407,0.080486958,4.611563,0.013707939,0.785407,-42.455948,33.803628
13.616000,33.861565,0.080706923,4.624166,0.013788021,0.789995,0.080706923,4.624166,0.013788021,0.789995,-42.431546,33.825597
13.632000,33.935652,0.080928174,4.636843,0.013868818,0.794625,0.080928174,4.636843,0.013868818,0.794625,-42.407029,33.847638
13.648000,34.009944,0.081150725,4.649594,0.013950341,0.799296,0.081150725,4.649594,0.013950341,0.799296,-42.382395,33.869752
13.664000,34.084440,0.081374585,4.662420,0.014032598,0.804009,0.081374585,4.662420,0.014032598,0.804009,-42.357643,33.891939
13.680000,34.159141,0.081599768,4.675322,0.014115599,0.808764,0.081599768,4.675322,0.014115599,0.808764,-42.332773,33.914199
13.696000,34.234050,0.081826284,4.688301,0.014199352,0.813563,0.081826284,4.688301,0.014199352,0.813563,-42.307784,33.936532
13.712000,34.309167,0.082054147,4.701356,0.014283868,0.818405,0.082054147,4.701356,0.014283868,0.818405,-42.282675,33.958939
13.728000,34.384493,0.082283368,4.714490,0.014369156,0.823292,0.082283368,4.714490,0.014369156,0.823292,-42.257446,33.981421
13.744000,34.460030,0.082513960,4.727702,0.014455225,0.828223,0.082513960,4.727702,0.014455225,0.828223,-42.232096,34.003976
13.760000,34.535780,0.082745935,4.740993,0.014542087,0.833200,0.082745935,4.740993,0.014542087,0.833200,-42.206623,34.026606
13.776000,34.611742,0.082979307,4.754364,0.014629750,0.838223,0.082979307,4.754364,0.014629750,0.838223,-42.181027,34.049311
13.792000,34.687919,0.083214087,4.767816,0.014718226,0.843292,0.083214087,4.767816,0.014718226,0.843292,-42.155307,34.072092
13.808000,34.764312,0.083450290,4.781349,0.014807525,0.848409,0.083450290,4.781349,0.014807525,0.848409,-42.129463,34.094948
13.824000,34.840923,0.083687928,4.794965,0.014897657,0.853573,0.083687928,4.794965,0.014897657,0.853573,-42.103494,34.117879
13.840000,34.917751,0.083927015,4.808664,0.014988633,0.858785,0.083927015,4.808664,0.014988633,0.858785,-42.077397,34.140887
13.856000,34.994800,0.084167565,4.822446,0.015080465,0.864047,0.084167565,4.822446,0.015080465,0.864047,-42.051174,34.163971
13.872000,35.072069,0.084409590,4.836313,0.015173164,0.869358,0.084409590,4.836313,0.015173164,0.869358,-42.024823,34.187132
13.888000,35.149562,0.084653106,4.850266,0.015266740,0.874720,0.084653106,4.850266,0.015266740,0.874720,-41.998343,34.210370
13.904000,35.227278,0.084898126,4.864304,0.015361206,0.880132,0.084898126,4.864304,0.015361206,0.880132,-41.971733,34.233686
13.920000,35.305220,0.085144664,4.878430,0.015456574,0.885596,0.085144664,4.878430,0.015456574,0.885596,-41.944992,34.257079
13.936000,35.383388,0.085392736,4.892643,0.015552856,0.891113,0.085392736,4.892643,0.015552856,0.891113,-41.918120,34.280550
13.952000,35.461784,0.085642356,4.906946,0.015650063,0.896683,0.085642356,4.906946,0.015650063,0.896683,-41.891115,34.304099
13.968000,35.540410,0.085893538,4.921337,0.015748208,0.902306,0.085893538,4.921337,0.015748208,0.902306,-41.863977,34.327727
13.984000,35.619267,0.086146298,4.935819,0.015847304,0.907984,0.086146298,4.935819,0.015847304,0.907984,-41.836705,34.351435
14.000000,35.698356,0.086400652,4.950393,0.015947364,0.913717,0.086400652,4.950393,0.015947364,0.913717,-41.809297,34.375221
14.016000,35.777679,0.086656614,4.965058,0.016048400,0.919506,0.086656614,4.965058,0.016048400,0.919506,-41.781753,34.399087
14.032000,35.857238,0.086914201,4.979817,0.016150427,0.925351,0.086914201,4.979817,0.016150427,0.925351,-41.754072,34.423033
14.048000,35.937034,0.087173428,4.994669,0.016253458,0.931255,0.087173428,4.994669,0.016253458,0.931255,-41.726253,34.447059
14.064000,36.017068,0.087434311,5.009617,0.016357506,0.937216,0.087434311,5.009617,0.016357506,0.937216,-41.698295,34.471166
14.080000,36.097341,0.087696868,5.024660,0.016462586,0.943237,0.087696868,5.024660,0.016462586,0.943237,-41.670196,34.495354
14.096000,36.177857,0.087961114,5.039801,0.016568711,0.949317,0.087961114,5.039801,0.016568711,0.949317,-41.641957,34.519623
14.112000,36.258615,0.088227067,5.055039,0.016675897,0.955459,0.088227067,5.055039,0.016675897,0.955459,-41.613576,34.543974
14.128000,36.339618,0.088494743,5.070375,0.016784159,0.961661,0.088494743,5.070375,0.016784159,0.961661,-41.585051,34.568407
14.144000,36.420867,0.088764160,5.085812,0.016893511,0.967927,0.088764160,5.085812,0.016893511,0.967927,-41.556383,34.592922
14.160000,36.502364,0.089035335,5.101349,0.017003969,0.974256,0.089035335,5.101349,0.017003969,0.974256,-41.527569,34.617520
14.176000,36.584110,0.089308287,5.116988,0.017115548,0.980649,0.089308287,5.116988,0.017115548,0.980649,-41.498609,34.642200
14.192000,36.666107,0.089583033,5.132730,0.017228265,0.987107,0.089583033,5.132730,0.017228265,0.987107,-41.469502,34.666965
14.208000,36.748357,0.089859591,5.148575,0.017342135,0.993631,0.089859591,5.148575,0.017342135,0.993631,-41.440247,34.691813
14.224000,36.830862,0.090137981,5.164526,0.017457176,1.000223,0.090137981,5.164526,0.017457176,1.000223,-41.410842,34.716745
14.240000,36.913622,0.090418221,5.180582,0.017573404,1.006882,0.090418221,5.180582,0.017573404,1.006882,-41.381287,34.741761
14.256000,36.996641,0.090700330,5.196746,0.017690836,1.013610,0.090700330,5.196746,0.017690836,1.013610,-41.351581,34.766862
14.272000,37.079918,0.090984328,5.213018,0.017809490,1.020409,0.090984328,5.213018,0.017809490,1.020409,-41.321721,34.792049
14.288000,37.163457,0.091270234,5.229399,0.017929383,1.027278,0.091270234,5.229399,0.017929383,1.027278,-41.291708,34.817321
14.304000,37.247259,0.091558068,5.245891,0.018050534,1.034219,0.091558068,5.245891,0.018050534,1.034219,-41.261540,34.842679
14.320000,37.331326,0.091847851,5.262494,0.018172962,1.041234,0.091847851,5.262494,0.018172962,1.041234,-41.231216,34.868123
14.336000,37.415659,0.092139603,5.279210,0.018296685,1.048323,0.092139603,5.279210,0.018296685,1.048323,-41.200735,34.893654
14.352000,37.500260,0.092433345,5.296041,0.018421722,1.055487,0.092433345,5.296041,0.018421722,1.055487,-41.170095,34.919272
14.368000,37.585132,0.092729098,5.312986,0.018548092,1.062727,0.092729098,5.312986,0.018548092,1.062727,-41.139296,34.944977
14.384000,37.670276,0.093026884,5.330048,0.018675817,1.070046,0.093026884,5.330048,0.018675817,1.070046,-41.108336,34.970770
14.400000,37.755694,0.093326724,5.347227,0.018804917,1.077442,0.093326724,5.347227,0.018804917,1.077442,-41.077214,34.996651
14.416000,37.841387,0.093628641,5.364526,0.018935411,1.084919,0.093628641,5.364526,0.018935411,1.084919,-41.045929,35.022621
14.432000,37.927358,0.093932657,5.381945,0.019067321,1.092477,0.093932657,5.381945,0.019067321,1.092477,-41.014479,35.048680
14.448000,38.013609,0.094238795,5.399485,0.019200669,1.100117,0.094238795,5.399485,0.019200669,1.100117,-40.982864,35.074828
14.464000,38.100142,0.094547078,5.417149,0.019335478,1.107841,0.094547078,5.417149,0.019335478,1.107841,-40.951082,35.101066
14.480000,38.186958,0.094857530,5.434936,0.019471768,1.115650,0.094857530,5.434936,0.019471768,1.115650,-40.919132,35.127394
14.496000,38.274060,0.095170175,5.452849,0.019609564,1.123545,0.095170175,5.452849,0.019609564,1.123545,-40.887012,35.153813
14.512000,38.361449,0.095485036,5.470890,0.019748888,1.131528,0.095485036,5.470890,0.019748888,1.131528,-40.854721,35.180323
14.528000,38.449128,0.095802139,5.489058,0.019889764,1.139600,0.095802139,5.489058,0.019889764,1.139600,-40.822258,35.206923
14.544000,38.537099,0.096121509,5.507357,0.020032218,1.147762,0.096121509,5.507357,0.020032218,1.147762,-40.789621,35.233616
14.560000,38.625364,0.096443170,5.525787,0.020176272,1.156015,0.096443170,5.525787,0.020176272,1.156015,-40.756810,35.260401
14.576000,38.713924,0.096767150,5.544349,0.020321954,1.164362,0.096767150,5.544349,0.020321954,1.164362,-40.723822,35.287278
14.592000,38.802783,0.097093473,5.563046,0.020469288,1.172804,0.097093473,5.563046,0.020469288,1.172804,-40.690657,35.314249
14.608000,38.891942,0.097422167,5.581879,0.020618302,1.181342,0.097422167,5.581879,0.020618302,1.181342,-40.657313,35.341313
14.624000,38.981403,0.097753259,5.600849,0.020769021,1.189977,0.097753259,5.600849,0.020769021,1.189977,-40.623789,35.368471
14.640000,39.071169,0.098086776,5.619958,0.020921474,1.198712,0.098086776,5.619958,0.020921474,1.198712,-40.590082,35.395723
14.656000,39.161242,0.098422746,5.639208,0.021075689,1.207548,0.098422746,5.639208,0.021075689,1.207548,-40.556193,35.423070
14.672000,39.251624,0.098761198,5.658600,0.021231693,1.216486,0.098761198,5.658600,0.021231693,1.216486,-40.522118,35.450512
14.688000,39.342317,0.099102160,5.678136,0.021389518,1.225529,0.099102160,5.678136,0.021389518,1.225529,-40.487858,35.478049
14.704000,39.433324,0.099445662,5.697817,0.021549191,1.234678,0.099445662,5.697817,0.021549191,1.234678,-40.453409,35.505683
14.720000,39.524647,0.099791734,5.717645,0.021710744,1.243934,0.099791734,5.717645,0.021710744,1.243934,-40.418772,35.533413
14.736000,39.616289,0.100140406,5.737623,0.021874209,1.253300,0.100140406,5.737623,0.021874209,1.253300,-40.383943,35.561240
14.752000,39.708251,0.100491709,5.757751,0.022039616,1.262777,0.100491709,5.757751,0.022039616,1.262777,-40.348922,35.589164
14.768000,39.800537,0.100845674,5.778031,0.022206999,1.272367,0.100845674,5.778031,0.022206999,1.272367,-40.313707,35.617186
14.784000,39.893148,0.101202333,5.798467,0.022376390,1.282073,0.101202333,5.798467,0.022376390,1.282073,-40.278297,35.645307
14.800000,39.986088,0.101561718,5.819058,0.022547824,1.291895,0.101561718,5.819058,0.022547824,1.291895,-40.242690,35.673526
14.816000,40.079358,0.101923863,5.839807,0.022721336,1.301837,0.101923863,5.839807,0.022721336,1.301837,-40.206883,35.701845
14.832000,40.172961,0.102288801,5.860717,0.022896960,1.311899,0.102288801,5.860717,0.022896960,1.311899,-40.170877,35.730263
14.848000,40.266901,0.102656566,5.881788,0.023074733,1.322085,0.102656566,5.881788,0.023074733,1.322085,-40.134668,35.758781
14.864000,40.361179,0.103027192,5.903023,0.023254693,1.332396,0.103027192,5.903023,0.023254693,1.332396,-40.098256,35.787400
14.880000,40.455798,0.103400716,5.924425,0.023436877,1.342834,0.103400716,5.924425,0.023436877,1.342834,-40.061638,35.816121
14.896000,40.550760,0.103777172,5.945994,0.023621324,1.353402,0.103777172,5.945994,0.023621324,1.353402,-40.024812,35.844942
14.912000,40.646069,0.104156598,5.967733,0.023808073,1.364102,0.104156598,5.967733,0.023808073,1.364102,-39.987778,35.873866
14.928000,40.741728,0.104539031,5.989645,0.023997166,1.374936,0.104539031,5.989645,0.023997166,1.374936,-39.950533,35.902893
14.944000,40.837738,0.104924508,6.011731,0.024188643,1.385907,0.104924508,6.011731,0.024188643,1.385907,-39.913075,35.932022
14.960000,40.934103,0.105313067,6.033994,0.024382548,1.397017,0.105313067,6.033994,0.024382548,1.397017,-39.875403,35.961255
14.976000,41.030826,0.105704749,6.056436,0.024578923,1.408269,0.105704749,6.056436,0.024578923,1.408269,-39.837515,35.990592
14.992000,41.127909,0.106099593,6.079059,0.024777813,1.419664,0.106099593,6.079059,0.024777813,1.419664,-39.799409,36.020034
15.008000,41.225356,0.106497639,6.101865,0.024979263,1.431206,0.106497639,6.101865,0.024979263,1.431206,-39.761082,36.049581
15.024000,41.323169,0.106898929,6.124857,0.025183321,1.442898,0.106898929,6.124857,0.025183321,1.442898,-39.722534,36.079234
15.040000,41.421351,0.107303505,6.148038,0.025390033,1.454742,0.107303505,6.148038,0.025390033,1.454742,-39.683762,36.108992
15.056000,41.519906,0.107711410,6.171409,0.025599449,1.466740,0.107711410,6.171409,0.025599449,1.466740,-39.644764,36.138858
15.072000,41.618836,0.108122688,6.194974,0.025811619,1.478897,0.108122688,6.194974,0.025811619,1.478897,-39.605538,36.168830
15.088000,41.718145,0.108537382,6.218734,0.026026593,1.491214,0.108537382,6.218734,0.026026593,1.491214,-39.566082,36.198911
15.104000,41.817836,0.108955539,6.242693,0.026244424,1.503695,0.108955539,6.242693,0.026244424,1.503695,-39.526394,36.229099
15.120000,41.917911,0.109377204,6.266852,0.026465166,1.516342,0.109377204,6.266852,0.026465166,1.516342,-39.486472,36.259397
15.136000,42.018375,0.109802424,6.291215,0.026688874,1.529160,0.109802424,6.291215,0.026688874,1.529160,-39.446314,36.289803
15.152000,42.119230,0.110231248,6.315785,0.026915604,1.542150,0.110231248,6.315785,0.026915604,1.542150,-39.405918,36.320320
15.168000,42.220480,0.110663723,6.340564,0.027145413,1.555318,0.110663723,6.340564,0.027145413,1.555318,-39.365281,36.350947
15.184000,42.322128,0.111099901,6.365555,0.027378362,1.568665,0.111099901,6.365555,0.027378362,1.568665,-39.324402,36.381686
15.200000,42.424178,0.111539831,6.390762,0.027614510,1.582195,0.111539831,6.390762,0.027614510,1.582195,-39.283278,36.412535
15.216000,42.526633,0.111983565,6.416186,0.027853921,1.595912,0.111983565,6.416186,0.027853921,1.595912,-39.241907,36.443498
15.232000,42.629496,0.112431156,6.441831,0.028096657,1.609820,0.112431156,6.441831,0.028096657,1.609820,-39.200286,36.474572
15.248000,42.732771,0.112882658,6.467700,0.028342784,1.623922,0.112882658,6.467700,0.028342784,1.623922,-39.158414,36.505760
15.264000,42.836462,0.113338126,6.493796,0.028592369,1.638222,0.113338126,6.493796,0.028592369,1.638222,-39.116288,36.537063
15.280000,42.940573,0.113797614,6.520123,0.028845481,1.652724,0.113797614,6.520123,0.028845481,1.652724,-39.073905,36.568479
15.296000,43.045106,0.114261181,6.546683,0.029102190,1.667433,0.114261181,6.546683,0.029102190,1.667433,-39.031263,36.600011
15.312000,43.150067,0.114728884,6.573481,0.029362570,1.682351,0.114728884,6.573481,0.029362570,1.682351,-38.988360,36.631658
15.328000,43.255458,0.115200783,6.600519,0.029626693,1.697484,0.115200783,6.600519,0.029626693,1.697484,-38.945194,36.663422
15.344000,43.361283,0.115676938,6.627800,0.029894637,1.712837,0.115676938,6.627800,0.029894637,1.712837,-38.901761,36.695303
15.360000,43.467547,0.116157412,6.655329,0.030166480,1.728412,0.116157412,6.655329,0.030166480,1.728412,-38.858059,36.727301
15.376000,43.574254,0.116642266,6.683110,0.030442301,1.744215,0.116642266,6.683110,0.030442301,1.744215,-38.814086,36.759418
15.392000,43.681407,0.117131565,6.711144,0.030722185,1.760252,0.117131565,6.711144,0.030722185,1.760252,-38.769838,36.791653
15.408000,43.789010,0.117625376,6.739438,0.031006215,1.776525,0.117625376,6.739438,0.031006215,1.776525,-38.725314,36.824008
15.424000,43.897069,0.118123764,6.767993,0.031294478,1.793042,0.118123764,6.767993,0.031294478,1.793042,-38.680510,36.856483
15.440000,44.005586,0.118626799,6.796815,0.031587064,1.809805,0.118626799,6.796815,0.031587064,1.809805,-38.635424,36.889079
15.456000,44.114567,0.119134550,6.825907,0.031884065,1.826822,0.119134550,6.825907,0.031884065,1.826822,-38.590053,36.921797
15.472000,44.224015,0.119647089,6.855273,0.032185576,1.844098,0.119647089,6.855273,0.032185576,1.844098,-38.544395,36.954636
15.488000,44.333936,0.120164489,6.884918,0.032491693,1.861637,0.120164489,6.884918,0.032491693,1.861637,-38.498445,36.987598
15.504000,44.444332,0.120686823,6.914846,0.032802516,1.879446,0.120686823,6.914846,0.032802516,1.879446,-38.452202,37.020684
15.520000,44.555211,0.121214169,6.945060,0.033118148,1.897530,0.121214169,6.945060,0.033118148,1.897530,-38.405662,37.053894
15.536000,44.666574,0.121746604,6.975567,0.033438695,1.915896,0.121746604,6.975567,0.033438695,1.915896,-38.358822,37.087228
15.552000,44.778429,0.122284207,7.006369,0.033764264,1.934550,0.122284207,7.006369,0.033764264,1.934550,-38.311680,37.120688
15.568000,44.890778,0.122827060,7.037472,0.034094969,1.953498,0.122827060,7.037472,0.034094969,1.953498,-38.264232,37.154275
15.584000,45.003628,0.123375246,7.068881,0.034430923,1.972747,0.123375246,7.068881,0.034430923,1.972747,-38.216475,37.187988
15.600000,45.116982,0.123928850,7.100600,0.034772245,1.992303,0.123928850,7.100600,0.034772245,1.992303,-38.168405,37.221829
15.616000,45.230847,0.124487958,7.132635,0.035119057,2.012174,0.124487958,7.132635,0.035119057,2.012174,-38.120021,37.255798
15.632000,45.345227,0.125052660,7.164990,0.035471484,2.032366,0.125052660,7.164990,0.035471484,2.032366,-38.071317,37.289897
15.648000,45.460127,0.125623046,7.197670,0.035829655,2.052888,0.125623046,7.197670,0.035829655,2.052888,-38.022292,37.324125
15.664000,45.575552,0.126199209,7.230682,0.036193704,2.073746,0.126199209,7.230682,0.036193704,2.073746,-37.972940,37.358485
15.680000,45.691509,0.126781244,7.264030,0.036563767,2.094950,0.126781244,7.264030,0.036563767,2.094950,-37.923260,37.392975
15.696000,45.808001,0.127369249,7.297720,0.036939985,2.116505,0.127369249,7.297720,0.036939985,2.116505,-37.873247,37.427598
15.712000,45.925036,0.127963324,7.331758,0.037322504,2.138422,0.127963324,7.331758,0.037322504,2.138422,-37.822899,37.462353
15.728000,46.042617,0.128563569,7.366150,0.037711474,2.160708,0.128563569,7.366150,0.037711474,2.160708,-37.772210,37.497243
15.744000,46.160752,0.129170091,7.400901,0.038107049,2.183373,0.129170091,7.400901,0.038107049,2.183373,-37.721178,37.532266
15.760000,46.279446,0.129782995,7.436018,0.038509389,2.206425,0.129782995,7.436018,0.038509389,2.206425,-37.669798,37.567426
